,name,latitude,longitude,address,category,rating,category_count
2929,COIN,45.45594,9.17245,"Piazza Cantore 12, 20123 Milan, Italy","Men's Clothing, Women's Clothing, Lingerie",3.8,3
2930,Tutto a Mezz'Euro e Più,45.45012,9.17982,"Corso San Gottardo  18, 20136 Milan, Italy","Home Decor, Accessories",4.5,2
2931,Altromercato,45.45029,9.17983,"Corso San Gottardo 16, 20136 Milan, Italy","Grocery, Accessories",4.3,2
2932,Mauro Leone,45.455669,9.180478,"Corso di Porta Ticinese 60, 20123 Milan, Italy",Shoe Stores,3.8,1
2933,Turci Calzature,45.45358,9.1704899,"Piazzale Stazione Porta Genova 3, 20144 Milan, Italy",Shoe Stores,4.3,1
2934,Brambilla Universal Shoes,45.45029,9.19708,"Via Giuseppe Ripamonti 7A, 20141 Milan, Italy",Shoe Stores,4.5,1
2935,Caffè del Borgo,45.45079,9.1801,"Corso San Gottardo 9, 20136 Milan, Italy","Coffee & Tea, Cafes",4.0,2
2936,Torrefazione Colombia,45.4495999,9.17998,"Corso San Gottardo 21, 20136 Milan, Italy",Coffee & Tea,4.3,1
2937,Camper,45.45693,9.18096,"Porta Ticinese 59, 20136 Milan, Italy",Shoe Stores,5.0,1
2938,Euromania,45.4490204,9.1974201,"Via Giuseppe Ripamonti 15, 20135 Milan, Italy","Accessories, Home Decor, Home Cleaning",4.0,3
2939,Maiden-Art Boutique,45.4397811,9.1786981,"Via Cavour 26, 21021 Angera, Italy","Jewelry, Accessories",5.0,2
2940,Berlin Caffè,45.45884,9.17981,"Via Gian Giacomo Mora 9, 20123 Milan, Italy","Cocktail Bars, Sandwiches, Cafes, Coffee & Tea",4.3,4
2941,Chà Tea Atelier,45.4562303,9.1768833,"Via Marco d'Oggiono 7, 20123 Milan, Italy","Coffee & Tea, Tea Rooms",4.3,2
2942,Par5,45.4588528910805,9.18125733045012,"Corso di Porta Ticinese 16, 20123 Milan, Italy","Shoe Stores, Accessories, Watches",4.3,3
2943,Scout,45.45939,9.18103,"Corso di Porta Ticinese 12, 20123 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",3.9,3
2944,Domar,45.45869,9.1814,"Via PIO IV, 1, 20123 Milan, Italy",Shoe Stores,0.0,1
2945,Cavalli e Nastri,45.4589170398849,9.17990158424516,"Via Gian Giacomo Mora 12, 20123 Milan, Italy","Used, Vintage & Consignment",3.9,2
2946,Cavalli e Nastri,45.45891,9.18048,"Via Gian Giacomo Mora 3, 20123 Milan, Italy",Women's Clothing,5.0,1
2947,Mauro Leone,45.4547551,9.180644,"Corso di Porta Ticinese 103, 20123 Milan, Italy",Shoe Stores,4.4,1
2948,Borderline,45.458922644755,9.1799718267847,"Via Mora 12, 20123 Milan, Italy",Fashion,4.0,1
2949,Iuter,45.4567909,9.1807899,"Corso di Porta Ticinese 48, 20123 Milan, Italy","Women's Clothing, Men's Clothing, Accessories",4.0,3
2950,Wait and See,45.4618827,9.1830362,"Via Santa Marta 14, 20123 Milan, Italy",Women's Clothing,5.0,1
2951,Sartoria Bassani,45.45903,9.18045,"Gian Giacomo Mora 12, 20123 Milan, Italy","Bridal, Ceremonial Clothing",5.0,2
2952,Eatme & Go,45.460991694525,9.18441008482088,"Via Torino 50, 20123 Milan, Italy","Coffee & Tea, Bakeries, Ice Cream & Frozen Yogurt",3.4,3
2953,La Stupenderia,45.4589799,9.18173,"Via Urbano III  4, Milano, 20123 Milan, Italy",Children's Clothing,4.0,1
2954,Silvia,45.45894,9.18104,"Corso di Porta Ticinese 16, 20123 Milan, Italy","Leather Goods, Shoe Stores",3.5,2
2955,Biffi Boutique,45.4585601501967,9.17745502166504,"Corso Genova 6, 20123 Milan, Italy","Accessories, Men's Clothing, Women's Clothing",3.4,3
2956,Joost,45.45991,9.18012,"Via Cesare Correnti 12, Milano, 20123 Milan, Italy",Men's Clothing,5.0,1
2957,Lucan's,45.46053,9.18235,"Via Torino 71, 20123 Milan, Italy",Shoe Stores,4.5,1
2958,Yamamay,45.4570999,9.1809902,"Corso di Porta Ticinese 53, 20123 Milan, Italy","Men's Clothing, Women's Clothing, Lingerie",4.0,3
2959,Decathlon,45.4687166181462,9.18228695131222,"Foro Buonaparte 74, 20121 Milan, Italy",Sports Wear,3.8,1
2960,Frida,45.48865,9.18729,"Via Pollaiuolo 3, 20159 Milan, Italy","Pubs, Italian, Fashion",3.7,3
2961,Nike Store,45.4825977583766,9.18873325449215,"Piazza Gae Aulenti 6, 20154 Milan, Italy","Sports Wear, Accessories, Shoe Stores",4.0,3
2962,Verger,45.47903,9.1844,"Via Varese 1, 20121 Milan, Italy","Fashion, Cafes",4.3,2
2963,Après-Midi,45.48643,9.1873799,"Via Pastrengo, 7, 20159 Milan, Italy",Accessories,4.5,1
2964,Tezenis,45.4844011345153,9.18692390065907,"Viale Luigi Sturzo, 20124 Milan, Italy",Lingerie,4.0,1
2965,Tezenis,45.4842074374027,9.18731635858724,"Stazione Porta Garibaldi, 20124 Milan, Italy",Lingerie,3.3,1
2966,Bruno Bordese,45.48221,9.18402,"Via Maroncelli, 2, 20154 Milan, Italy",Shoe Stores,4.3,1
2967,Deus Ex Machina,45.4908970401687,9.18902512639761,"Via Thaon de Revel 3, 20159 Milan, Italy",Sports Wear,4.0,1
2968,Starbucks,45.4804451706038,9.18676122360325,"Corso Garibaldi 118, 20121 Milan, Italy","Coffee & Tea, Cafes",3.7,2
2969,Aroma Napoletano by Bar Mexico Napoli,45.49006111972474,9.189695527171724,"Via Traù 2, 20159 Milan, Italy","Coffee & Tea, Bakeries",4.5,2
2970,Sermoneta Gloves,45.4714,9.19548,"Via Della Spiga, 46, 20121 Milan, Italy",Leather Goods,4.8,1
2971,Hugo Boss,45.4833293084624,9.18916460126638,"Corso Giacomo Matteotti 11, 20124 Milan, Italy","Men's Clothing, Accessories",3.0,2
2972,Colmar,45.4836142098091,9.18946467339993,"Piazza Gae Aulenti, 20124 Milan, Italy",Sports Wear,1.0,1
2973,Pinko,45.48216,9.18723,"Corso Como 11, 20154 Milan, Italy","Women's Clothing, Accessories",4.0,2
2974,Maison Margiela,45.4831085,9.1886797,"Via Vincenzo Capelli 5, 20124 Milan, Italy","Shoe Stores, Leather Goods, Accessories",0.0,3
2975,Etiqueta Negra,45.48238,9.18673,"via A. de Toqueville, 11, 20154 Milan, Italy",Sports Wear,3.0,1
2976,Dammann,45.48084497,9.18800354,"Viale Monte Grappa 11, 20121 Milan, Italy",Coffee & Tea,4.5,1
2977,Adidas Original,45.48244850286,9.18697122484446,"Via Alessio di Tocqueville 11, 20154 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",0.0,3
2978,isola della moda,45.48686,9.18683,"via carmagnola, 7, 20159 Milan, Italy",Women's Clothing,4.0,1
2979,Stefierre,45.48686,9.18683,"Via Carmagnola 7, 20134 Milan, Italy","Accessories, Women's Clothing",4.0,2
2980,Auguri Bar Di Li Xuefang,45.4862654,9.2372591,"Piazza Monte Titano 7, 20132 Milan, Italy","Cafes, Coffee & Tea",4.5,2
2981,Officina 171,45.48516,9.23547,"Via Salieri 6, 20131 Milan, Italy","Women's Clothing, Men's Clothing, Shoe Stores",3.0,3
2982,Norapel di Spirli Eleonora,45.48516,9.23547,"Via Antonio Salieri, 6, 20131 Milan, Italy",Shoe Stores,0.0,1
2983,Caramelle,45.48543,9.23448,"Piazza Gobetti, 14, 20131 Milan, Italy",Shoe Stores,4.0,1
2984,Matricola Pub,45.4755823,9.2233832,"Viale Romagna 43, 20133 Milan, Italy","Pubs, Cafes, Cocktail Bars, Coffee & Tea",3.5,4
2985,Kammi,45.485,9.23162,"Via Capranica 18, 20131 Milan, Italy",Shoe Stores,3.5,1
2986,Atmosfera,45.48542,9.23422,"Piazza Gobetti Pietro, 12, 20131 Milan, Italy","Men's Clothing, Women's Clothing",3.0,2
2987,DE Fazio Giampiero,45.48527,9.23488,"Via Viminale, 10, 20131 Milan, Italy",Shoe Stores,0.0,1
2988,Paoletta,45.4855109446398,9.23494913622655,"Via Salieri Antonio 1, 20131 Milan, Italy",Women's Clothing,0.0,1
2989,Albert Calzature,45.48542,9.23422,"Piazza Pietro Gobetti, 12, 20131 Milan, Italy",Shoe Stores,3.0,1
2990,Sporchia / Leonida,45.48412,9.23633,"Piazza Bottini Enrico, 6, 20100 Milan, Italy",Fashion,0.0,1
2991,Samarcalza di Simona Cavallaro,45.48362,9.23638,"Via Valvassori Peroni, 83, 20133 Milan, Italy",Lingerie,0.0,1
2992,Pizzi Ricci e Stravizi,45.48341,9.24259,"Via Conte Rosso 26, 20134 Milan, Italy","Baby Gear & Furniture, Maternity Wear, Children's Clothing",4.0,3
2993,Salvagente Bimbi,45.47768,9.22039,"Via Balzaretti 28, 20133 Milan, Italy",Children's Clothing,4.3,1
2994,Desiderati / Prudenza,45.48529,9.23325,"Via Astolfo, 31, 20131 Milan, Italy",Fashion,0.0,1
2995,Fatto da Yo,45.4917615,9.2181944,"Viale Monza 51, 20127 Milan, Italy","Fashion, Customized Merchandise, Screen Printing",5.0,3
2996,Il Caffè del Borgo,45.4839399,9.2424199,"Via Conte Rosso, 27, 20134 Milan, Italy","Coffee & Tea, Bars",4.0,2
2997,Share,45.4888636,9.2204625,"Viale Padova 36, 20131 Milan, Italy","Used, Vintage & Consignment, Women's Clothing, Children's Clothing",4.0,4
2998,Bottazzo,45.48507,9.23254,"Via Desiderio, 28, 20131 Milan, Italy",Leather Goods,0.0,1
2999,Fili Magici,45.48622,9.23312,"Via Nicola Antonio Porpora, 169, 20131 Milan, Italy",Fashion,0.0,1
3000,Aumai,45.5001798298698,9.20964543162951,"Via Emilio de Marchi 10, 20125 Milan, Italy",Department Stores,3.3,1
3001,Biemme,45.5005499,9.21148,"Viale delle Rimembranze di Greco 45D, 20125 Milan, Italy",Accessories,0.0,1
3002,Fatto da Yo,45.4917615,9.2181944,"Viale Monza 51, 20127 Milan, Italy","Fashion, Customized Merchandise, Screen Printing",5.0,3
3003,Bastard Store,45.50029,9.19844,"Via Scipio Slataper 19, 20125 Milan, Italy","Sports Wear, Shoe Stores, Men's Clothing",4.0,3
3004,Share,45.4888636,9.2204625,"Viale Padova 36, 20131 Milan, Italy","Used, Vintage & Consignment, Women's Clothing, Children's Clothing",4.0,4
3005,Ninna Anna,45.4952698,9.2210703,"Via Giuseppe Giacosa 53, 20127 Milan, Italy","Thrift Stores, Used, Vintage & Consignment, Accessories",4.0,4
3006,Tessuti Lagosta,45.48894,9.19133,"Piazzale Lagosta, 4, 20124 Milan, Italy","Fabric Stores, Accessories",4.0,2
3007,Tresse Sport,45.49158,9.21809,"Viale Monza 49, 20127 Milan, Italy",Sports Wear,4.0,1
3008,Ai Sapori Del Sud,45.4889337491262,9.19302463531494,"Via Pola 15, 20124 Milan, Italy","Bakeries, Desserts, Coffee & Tea",5.0,3
3009,Arcobaleno,45.5073001730033,9.20342456549406,"Via Elio Reguzzoni 4, 20125 Milan, Italy","Used, Vintage & Consignment",5.0,2
3010,DP FashionBrand,45.49384,9.2058,"Via Melchiorre Gioia 131, 20125 Milan, Italy",Women's Clothing,0.0,1
3011,Gielle,45.4888964,9.1935933,"Via Pola 15, 20124 Milan, Italy",Shoe Stores,5.0,1
3012,S&M Calzature,45.50678,9.19979,"V.le Ca' Granda 2, 20162 Milan, Italy",Shoe Stores,0.0,1
3013,Palmers Lejaby Italy,45.49256,9.21838,"Viale Monza, 59, 20127 Milan, Italy",Lingerie,0.0,1
3014,Cobain Clothing,45.49876,9.22661,"Via Gerolamo Vida 7, 20127 Milan, Italy","Accessories, Men's Clothing, Women's Clothing",0.0,3
3015,Giovanni Martinelli / Giovanni,45.4993,9.22089,"Viale Monza, 102, 20127 Milan, Italy",Leather Goods,4.0,1
3016,Intimo Gilda,45.48906,9.19266,"Via Pola, 19, 20124 Milan, Italy",Lingerie,4.0,1
3017,Merceria Veronica,45.4909590598773,9.20674953091625,"Via Gianfranco Zuretti 13, 20125 Milan, Italy","Knitting Supplies, Lingerie",4.0,2
3018,Cappelleria Cabella,45.48928,9.21778,"viale Monza 20, 20127 Milan, Italy",Accessories,4.0,1
3019,Burton,45.4873894867355,9.197290353477,"Via Luigi Galvani 27, 20124 Milan, Italy","Sports Wear, Ski & Snowboard Shops",0.0,2
3020,Caty Oriental Bazar,45.48415,9.22318,"Via Vallazze 34, 20131 Milan, Italy","Costumes, Sports Wear",4.0,2
3021,Matricola Pub,45.4755823,9.2233832,"Viale Romagna 43, 20133 Milan, Italy","Pubs, Cafes, Cocktail Bars, Coffee & Tea",3.5,4
3022,Jump,45.48127,9.2259,"Via Pacini 13, 20131 Milan, Italy",Shoe Stores,4.0,1
3023,Il Confettiere di Giacomini Primo e,45.6598,9.2506299,"Viale Lombardia, 39, 20042 Albiate, Italy",Fashion,0.0,1
3024,Pause,45.4804993,9.2122002,"Via Federico Ozanam 7, 20129 Milan, Italy","Bars, Women's Clothing",4.3,2
3025,A. e GI.,45.66014,9.2494099,"Viale Lombardia, 47, 20042 Albiate, Italy",Fashion,0.0,1
3026,Mutinelli Cappelli,45.47601,9.2062899,"Corso Buenos Aires, 5, 20124 Milan, Italy",Accessories,4.5,1
3027,Carpe Diem,45.4768673,9.206343,"Viale Tunisia 1, 20124 Milan, Italy","Accessories, Home Decor, Gift Shops",4.3,3
3028,H & M,45.48173,9.21246,"Corso Buenos Aires 56, 20124 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",3.5,3
3029,Salvagente Bimbi,45.47768,9.22039,"Via Balzaretti 28, 20133 Milan, Italy",Children's Clothing,4.3,1
3030,Stradivarius,45.47614396,9.20641065,"Via Lazzaro Palazzi 2, 20124 Milan, Italy","Women's Clothing, Accessories",4.2,2
3031,Petit Bateau Italia,45.4826,9.22381,"Viale Lombardia, 20, 20131 Milan, Italy",Children's Clothing,0.0,1
3032,Fatto da Yo,45.4917615,9.2181944,"Viale Monza 51, 20127 Milan, Italy","Fashion, Customized Merchandise, Screen Printing",5.0,3
3033,Capozzo Daniela,45.48107,9.22495,"Via Antonio Bazzini 1, 20131 Milan, Italy",Fashion,5.0,1
3034,Share,45.4888636,9.2204625,"Viale Padova 36, 20131 Milan, Italy","Used, Vintage & Consignment, Women's Clothing, Children's Clothing",4.0,4
3035,TALLY WEiJL,45.48012053,9.21041288,"Corso Buenos Aires 41, 20124 Milan, Italy",Women's Clothing,5.0,1
3036,Prenatal,45.47809,9.20892,"C. Buenos Aires, 26, 20124 Milan, Italy",Maternity Wear,5.0,1
3037,Buba International Designer,45.47527,9.20633,"Via Spallanzani 6, 20129 Milan, Italy",Fashion,4.3,1
3038,Bagole,45.48417,9.21921,"Piazza Aspromonte 51, 20131 Milan, Italy","Women's Clothing, Children's Clothing",0.0,2
3039,Boggi,45.48512,9.215879,"Corso Bueno Aires, 20124 Milan, Italy","Accessories, Shoe Stores, Men's Clothing",4.0,3
3040,Vertigini,45.4484482,9.2106895,"Viale Umbria 7, 20135 Milan, Italy","Shoe Stores, Accessories, Luggage",5.0,3
3041,Studio Zeta,45.4515763525677,9.21144349112097,"Via Friuli 26, 20135 Milan, Italy","Men's Clothing, Women's Clothing",0.0,2
3042,Tex Arcobaleno Camicie e Cravatte,45.44877,9.20862,"via Friuli, 1, 20135 Milan, Italy",Fashion,4.0,1
3043,Bazaar della Lana,45.4486599,9.20743,"Corso Lodi 24, 20135 Milan, Italy",Women's Clothing,4.0,1
3044,Camiceria Olga,45.4553986,9.2119598,"Via Comelico 3, 20135 Milan, Italy","Sewing & Alterations, Men's Clothing, Women's Clothing",4.0,3
3045,Confezioni Giusy di Abbate Giuseppa,45.5920599,9.1428,"Via Ludovico Muratori, 1, 20051 Limbiate, Italy",Fashion,0.0,1
3046,Maglieria Tina,45.45092,9.21841,"Via Tito Livio 24, 20137 Milan, Italy","Men's Clothing, Women's Clothing, Lingerie",4.0,3
3047,Libraccio,45.4633899,9.19353,"Via San Clemente 4, 20122 Milan, Italy","Bookstores, Used, Vintage & Consignment",4.0,3
3048,L'Essenza del,45.46408916,9.19862132,"Via Cerva 12, 20122 Milan, Italy",Coffee & Tea,4.5,1
3049,Valigeria Ciotti,45.45161,9.20361,"Corso Lodi 3, 20135 Milan, Italy","Leather Goods, Luggage, Accessories",3.6,3
3050,Sweetblackberry,45.44898,9.20285,"Via Crema 17, 20135 Milan, Italy",Women's Clothing,5.0,1
3051,I Santi,45.45134,9.20468,"Via Bernardino Corio, 2, 20135 Milan, Italy",Leather Goods,4.0,1
3052,Bar Lodi,45.4467832762324,9.21142764226131,"Corso Lodi 45, 20137 Milan, Italy","Cafes, Coffee & Tea",0.0,2
3053,Brambilla Universal Shoes,45.45029,9.19708,"Via Giuseppe Ripamonti 7A, 20141 Milan, Italy",Shoe Stores,4.5,1
3054,TUG Vintage Concept Store,45.451941589536,9.20427594418027,"Via Lodovico Muratori 6, 20135 Milan, Italy","Women's Clothing, Used, Vintage & Consignment, Accessories",5.0,4
3055,Mas que nada,45.4503,9.20491,"Corso Lodi 12, 20135 Milan, Italy",Women's Clothing,4.7,1
3056,Ginger Gioielli,45.4566,9.19959,"Via Alfonso Lamarmora 22, 20122 Milan, Italy","Jewelry, Accessories, Jewelry Repair",5.0,3
3057,Sakurasan,45.45577,9.20599,"viale Lazio, 6, 20135 Milan, Italy","Arts & Crafts, Accessories, Women's Clothing",5.0,3
3058,Open Cafè,45.44809,9.20933,"Corso Lodi 37A, 20135 Milan, Italy",Coffee & Tea,3.0,1
3059,Euromania,45.4490204,9.1974201,"Via Giuseppe Ripamonti 15, 20135 Milan, Italy","Accessories, Home Decor, Home Cleaning",4.0,3
3060,Versace,45.46834,9.19498,"Via Monte Napoleone 11, 20121 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",4.9,3
3061,Dmail,45.46624,9.19307,"Via San Paolo 15, 20121 Milan, Italy","Accessories, Home Decor",3.9,2
3062,Gucci,45.4679615419,9.19542387128,"Via Monte Napoleone 5/7, 20121 Milan, Italy","Children's Clothing, Men's Clothing, Women's Clothing",5.0,3
3063,Prada,45.46611,9.18999,"Galleria Vittorio Emanuele II 63, 20121 Milan, Italy","Leather Goods, Men's Clothing, Shoe Stores",4.1,3
3064,Nespresso,45.4655517038467,9.19399040106134,"Piazzetta del Liberty 8, 20121 Milan, Italy","Coffee & Tea, Appliances, Cafes",3.7,3
3065,Maison Goyard,45.46904,9.19453,"Via Gesù 2, 20121 Milan, Italy","Leather Goods, Luggage, Accessories",5.0,3
3066,Fratelli Rossetti,45.46728,9.19621,"Via Montenapoleone 1, 20121 Milan, Italy",Shoe Stores,5.0,1
3067,Boutique Canali,45.46736,9.19384,"Via Pietro Verri 1, 20121 Milan, Italy","Men's Clothing, Shoe Stores, Accessories",3.8,3
3068,Abercrombie & Fitch,45.4667912412631,9.19543456427328,"Corso Giacomo Matteotti 12, 20121 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",2.8,3
3069,Chà Tea Atelier,45.4562303,9.1768833,"Via Marco d'Oggiono 7, 20123 Milan, Italy","Coffee & Tea, Tea Rooms",4.3,2
3070,Rocca,45.4648541749082,9.19093797271706,"Piazza del Duomo 25, 20122 Milan, Italy","Watches, Jewelry, Accessories",5.0,3
3071,Diffusione Tessile,45.46528,9.19709,"Galleria San Carlo 6, 20122 Milan, Italy",Women's Clothing,4.0,1
3072,Andrew's Ties,45.46511,9.19308,"Via Agnello 1, 20121 Milan, Italy",Men's Clothing,5.0,1
3073,Zara,45.465425751756,9.19549916607884,"Corso Vittorio Emanuele II 11, 20122 Milan, Italy","Women's Clothing, Men's Clothing, Children's Clothing",3.1,3
3074,GAP,45.46553,9.19604,"Corso Vittorio Emanuele II 24/28, 20122 Milan, Italy","Accessories, Men's Clothing, Women's Clothing",3.1,3
3075,Mango,45.4651180489936,9.19477572128513,"Corso Vittorio Emanuele II 24, 20122 Milan, Italy","Women's Clothing, Accessories, Leather Goods",3.3,3
3076,Furla,45.4650901,9.194817,"Corso Vittorio Emanuele, 18, 20121 Milan, Italy",Leather Goods,4.0,1
3077,Frankie Morello,45.4670486,9.1948004,"Corso Matteotti 3, 20121 Milan, Italy","Men's Clothing, Women's Clothing, Children's Clothing",5.0,3
3078,Marina Rinaldi,45.4650651963937,9.19402801322682,"Piazzetta Del Liberty 2, 20121 Milan, Italy",Women's Clothing,5.0,1
3079,Le Tre Gazzelle,45.46529,9.19527,"Corso Vittorio Emanuele II 22, 20122 Milan, Italy","Coffee & Tea, Ice Cream & Frozen Yogurt, Chocolatiers & Shops",2.6,3
3080,W Milano,45.46078339,9.15486887,"Via Giorgio Washington 51, 20146 Milan, Italy","Home Decor, Used, Vintage & Consignment",5.0,3
3081,Asolino,45.45977,9.15549,"Via Costanza, 5, 20146 Milan, Italy",Children's Clothing,4.0,1
3082,Calzolaio Costanzo,45.4603449,9.1563985,"Via Digione 1, 20144 Milan, Italy","Shoe Repair, Accessories, Shoe Stores",4.0,3
3083,Zadea,45.45787,9.15561,"Piazzale DE Agostini Giovanni 8, 20146 Milan, Italy","Food Delivery Services, Cafes, Coffee & Tea",3.0,3
3084,Leoni Sport,45.45666,9.15442,"Via Giorgio Washington 94, 20146 Milan, Italy","Shoe Stores, Sports Wear, Fitness & Instruction",3.3,3
3085,Drogheria Soana,45.46557,9.18025,"Corso Magenta 1, 20123 Milan, Italy","Specialty Food, Coffee & Tea, Beer, Wine & Spirits",4.1,4
3086,Anna,45.45783,9.15446,"Via Washington Giorgio 82, 20146 Milan, Italy","Women's Clothing, Men's Clothing",3.0,2
3087,Nonostante Marras,45.4563293,9.1603098,"Via Cola di Rienzo 8, 20144 Milan, Italy","Women's Clothing, Men's Clothing, Bookstores",5.0,3
3088,Ardemagni,45.45966,9.15456,"Via Giorgio Washington, 72, 20146 Milan, Italy","Leather Goods, Women's Clothing",2.0,2
3089,Carrena,45.45749,9.1544399,"Via Giorgio Washington, 88, 20146 Milan, Italy","Men's Clothing, Women's Clothing",3.0,2
3090,Teatro Litta,45.46573609,9.17893097,"Corso Magenta 24, 20123 Milan, Italy","Performing Arts, Opera & Ballet, Music Venues, Cafes, Coffee & Tea",4.3,5
3091,Peter's Shoes,45.45966,9.15456,"Via Giorgio Washington, 72, 20146 Milan, Italy",Shoe Stores,0.0,1
3092,Borgia,45.46217,9.1547,"Via Giorgio Washington, 56, 20146 Milan, Italy",Fashion,5.0,1
3093,MGD Mariella Giombini Distribution,45.45985,9.15296,"Via Costanza, 17, 20146 Milan, Italy",Leather Goods,0.0,1
3094,Tresor,45.4546584,9.1427719,"20146 Milan, Italy",Women's Clothing,5.0,1
3095,Original Marines,45.454636927828,9.15078353136778,"Vie Lorenteggio 25, 20146 Milan, Italy","Children's Clothing, Men's Clothing, Women's Clothing",4.0,3
3096,Belfiore,45.46732,9.15791,"Via Belfiore 9, 20145 Milan, Italy",Shoe Stores,3.8,1
3097,Guendj,45.45123,9.17308,"Ripa Porta Ticinese 47, 20144 Milan, Italy","Used, Vintage & Consignment",4.0,2
3098,COIN,45.45594,9.17245,"Piazza Cantore 12, 20123 Milan, Italy","Men's Clothing, Women's Clothing, Lingerie",3.8,3
3099,Meet2biz,45.451889,9.1747799,"Alzaia Naviglio Grande 14, 20144 Milan, Italy","Women's Clothing, Men's Clothing, Home Decor",5.0,3
3100,Caffè Hodeidah,45.48236,9.16705,"Via Piero della Francesca 8, 20154 Milan, Italy","Coffee & Tea, Cafes, Coffee Roasteries",4.8,3
3101,Casa Milan,45.4856736581282,9.14835313585604,"Via Aldo Rossi 8, 20149 Milan, Italy","Sports Wear, Museums",5.0,2
3102,Belfiore,45.46732,9.15791,"Via Belfiore 9, 20145 Milan, Italy",Shoe Stores,3.8,1
3103,Vinci Uomo,45.47583,9.1496,"Via Monte Cervino, 3, 20149 Milan, Italy",Fashion,0.0,1
3104,Bar Cinzia,45.48563,9.1531601,"Viale Teodorico 19, 20149 Milan, Italy","Cafes, Coffee & Tea",5.0,2
3105,Chicchi Ginepri,45.4744855011964,9.14352931451117,"Viale Murillo 23, Via Manin e Piazza Deagostini, 20149 Milan, Italy","Men's Clothing, Women's Clothing",5.0,2
3106,Adriana Galli,45.4679360621289,9.15716075659179,"Via Capponi Pier Luigi 2, 20145 Milan, Italy","Jewelry, Accessories",4.0,2
3107,Taipy,45.4726899552226,9.15905633621466,"Via Tiziano 21, 20145 Milan, Italy","Bistros, Coffee & Tea, Bars",5.0,3
3108,Del Mare 1911,45.4662,9.1629799,"Corso Vercelli, 11, 20144 Milan, Italy",Men's Clothing,4.5,1
3109,Jean Marie,45.46681,9.1486699,"Piazza De Angeli 14, 20149 Milan, Italy",Women's Clothing,4.0,1
3110,Il Pellettiere,45.4727233,9.1421994,"Via Dolci 2, Milan, Italy","Shoe Stores, Accessories",5.0,2
3111,Les Chaussures Mon Amour,45.46705,9.15913,"Via Cherubini 3, 20145 Milan, Italy",Shoe Stores,3.8,1
3112,Christies,45.46651,9.15828,"C. Vercelli, 51, 20145 Milan, Italy",Lingerie,4.0,1
3113,Yamamay,45.4675070302168,9.15442395955324,"Via Marghera 3, 20149 Milan, Italy",Lingerie,4.0,1
3114,Angelo Valera,45.59526,9.32792,"Via M. Rosa, 21, 20049 Concorezzo, Italy","Fashion, Shoe Repair",0.0,2
